Date,Time,millisecs,Ch1:Deg F,Ch2:Deg F,Ch3:,Ch4:Deg F
08/03/2009,07:35:50,317,-11.030,-4.094,3.146,32.000
08/03/2009,07:35:53,006,-11.341,-4.180,3.138,32.000
08/03/2009,07:35:55,695,-10.820,-4.441,3.130,32.000
08/03/2009,07:35:58,383,-10.925,-4.617,3.122,32.000
08/03/2009,07:36:01,072,-11.240,-4.795,3.113,32.000
08/03/2009,07:36:03,761,-12.272,-4.975,3.113,32.000
08/03/2009,07:36:06,449,-12.922,-5.157,3.105,32.000
08/03/2009,07:36:09,138,-13.241,-5.248,3.097,32.000
08/03/2009,07:36:11,827,-11.852,-5.433,3.089,32.000
08/03/2009,07:36:14,516,-10.925,-5.526,3.081,32.000
08/03/2009,07:36:17,204,-11.442,-5.713,3.073,32.000
08/03/2009,07:36:19,893,-12.060,-5.895,3.056,32.000
08/03/2009,07:36:22,582,-12.812,-5.984,3.056,32.000
08/03/2009,07:36:25,270,-11.645,-6.164,3.048,32.000
08/03/2009,07:36:27,959,-10.204,-6.254,3.032,32.000
08/03/2009,07:36:30,648,-8.617,-6.345,3.032,32.000
08/03/2009,07:36:33,337,-8.326,-6.528,3.016,32.000
08/03/2009,07:36:36,025,-9.012,-6.713,3.008,32.000
08/03/2009,07:36:38,714,-9.707,-6.807,2.999,32.000
08/03/2009,07:36:41,403,-10.613,-6.900,2.999,32.000
08/03/2009,07:36:44,092,-10.407,-6.995,2.991,32.000
08/03/2009,07:36:46,780,-10.204,-7.185,2.975,32.000
08/03/2009,07:36:49,469,-10.820,-7.281,2.975,32.000
08/03/2009,07:36:52,158,-9.806,-7.377,2.959,32.000
08/03/2009,07:36:54,846,-10.510,-7.571,2.959,32.000
08/03/2009,07:36:57,535,-10.004,-7.665,2.950,32.000
08/03/2009,07:37:00,224,-10.510,-7.945,2.942,32.000
08/03/2009,07:37:02,913,-10.820,-8.230,2.934,32.000
08/03/2009,07:37:05,601,-9.416,-8.326,2.918,32.000
08/03/2009,07:37:08,290,-7.758,-8.422,2.918,32.000
08/03/2009,07:37:10,979,-8.617,-8.617,2.910,32.000
08/03/2009,07:37:13,667,-9.214,-8.617,2.902,32.000
08/03/2009,07:37:16,356,-8.134,-8.715,2.893,32.000
08/03/2009,07:37:19,045,-6.713,-8.813,2.893,32.000
08/03/2009,07:37:21,734,-5.157,-8.813,2.877,32.000
08/03/2009,07:37:24,422,-4.180,-9.012,2.877,32.000
08/03/2009,07:37:27,111,-4.795,-9.113,2.861,32.000
08/03/2009,07:37:29,800,-5.984,-9.315,2.845,32.000
08/03/2009,07:37:32,488,-7.090,-9.513,2.845,32.000
08/03/2009,07:37:35,177,-7.281,-9.610,2.836,32.000
08/03/2009,07:37:37,866,-7.945,-9.806,2.828,32.000
08/03/2009,07:37:40,555,-8.715,-10.004,2.820,32.000
08/03/2009,07:37:43,243,-7.281,-10.306,2.812,32.000
08/03/2009,07:37:45,932,-6.436,-10.407,2.804,32.000
08/03/2009,07:37:48,621,-7.090,-10.613,2.796,32.000
08/03/2009,07:37:51,309,-8.039,-10.716,2.787,32.000
08/03/2009,07:37:53,998,-9.113,-10.925,2.779,32.000
08/03/2009,07:37:56,687,-9.416,-11.030,2.779,32.000
08/03/2009,07:37:59,376,-8.230,-11.137,2.771,32.000
08/03/2009,07:38:02,064,-6.528,-11.240,2.763,32.000
08/03/2009,07:38:04,753,-6.254,-11.341,2.755,32.000
08/03/2009,07:38:07,442,-6.164,-11.442,2.755,32.000
08/03/2009,07:38:10,131,-4.706,-11.442,2.739,32.000
08/03/2009,07:38:12,819,-4.885,-11.543,2.730,32.000
08/03/2009,07:38:15,508,-5.807,-11.645,2.722,32.000
08/03/2009,07:38:18,197,-6.713,-11.852,2.714,32.000
08/03/2009,07:38:20,885,-5.984,-11.956,2.706,32.000
08/03/2009,07:38:23,574,-6.254,-12.166,2.698,32.000
08/03/2009,07:38:26,263,-7.474,-12.378,2.690,32.000
08/03/2009,07:38:28,952,-6.528,-12.486,2.682,32.000
08/03/2009,07:38:31,640,-4.795,-12.702,2.673,32.000
08/03/2009,07:38:34,329,-3.300,-12.812,2.665,32.000
08/03/2009,07:38:37,018,-4.094,-12.922,2.657,32.000
08/03/2009,07:38:39,706,-3.475,-13.135,2.649,32.000
08/03/2009,07:38:42,395,-3.128,-13.135,2.649,32.000
08/03/2009,07:38:45,084,-1.434,-13.346,2.641,32.000
08/03/2009,07:38:47,773,-1.859,-13.453,2.633,32.000
08/03/2009,07:38:50,461,-3.042,-13.561,2.633,32.000
08/03/2009,07:38:53,150,-3.475,-13.669,2.616,32.000
08/03/2009,07:38:55,839,-4.354,-13.777,2.608,32.000
08/03/2009,07:38:58,527,-4.180,-12.486,2.339,32.000
08/03/2009,07:39:01,216,-5.340,-13.997,2.600,32.000
08/03/2009,07:39:03,905,-5.248,-13.997,2.592,32.000
08/03/2009,07:39:06,594,-5.984,-14.219,2.592,32.000
08/03/2009,07:39:09,282,-5.984,-14.219,2.584,32.000
08/03/2009,07:39:11,971,-6.807,-14.332,2.567,32.000
08/03/2009,07:39:14,660,-7.758,-14.445,2.567,32.000
08/03/2009,07:39:17,348,-7.851,-14.673,2.559,32.000
08/03/2009,07:39:20,037,-7.281,-14.673,2.551,32.000
08/03/2009,07:39:22,726,-7.665,-14.789,2.551,32.000
08/03/2009,07:39:25,415,-7.665,-14.899,2.543,32.000
08/03/2009,07:39:28,103,-5.984,-15.009,2.535,32.000
08/03/2009,07:39:30,792,-5.066,-15.009,2.535,32.000
08/03/2009,07:39:33,481,-3.740,-15.120,2.527,32.000
08/03/2009,07:39:36,170,-2.453,-15.120,2.519,32.000
08/03/2009,07:39:38,858,-2.787,-15.231,2.510,32.000
08/03/2009,07:39:41,547,-3.829,-15.344,2.510,32.000
08/03/2009,07:39:44,236,-4.885,-15.344,2.502,32.000
08/03/2009,07:39:46,924,-5.984,-15.571,2.494,32.000
08/03/2009,07:39:49,613,-7.185,-15.571,2.494,32.000
08/03/2009,07:39:52,302,-8.326,-15.686,2.486,32.000
08/03/2009,07:39:54,991,-9.513,-15.801,2.478,32.000
08/03/2009,07:39:57,679,-10.613,-16.035,2.478,32.000
08/03/2009,07:40:00,368,-11.543,-16.035,2.470,32.000
08/03/2009,07:40:03,057,-12.272,-16.272,2.462,32.000
08/03/2009,07:40:05,745,-13.346,-16.272,2.462,32.000
08/03/2009,07:40:08,434,-13.887,-16.391,2.453,32.000
08/03/2009,07:40:11,123,-14.332,-16.512,2.453,32.000
08/03/2009,07:40:13,812,-15.120,-16.631,2.445,32.000
08/03/2009,07:40:16,500,-15.918,-16.745,2.445,32.000
08/03/2009,07:40:19,189,-16.745,-16.745,2.437,32.000
08/03/2009,07:40:21,878,-16.035,-16.860,2.437,32.000
08/03/2009,07:40:24,566,-14.789,-16.975,2.429,32.000
08/03/2009,07:40:27,255,-15.009,-17.092,2.429,32.000
08/03/2009,07:40:29,944,-15.571,-17.209,2.421,32.000
08/03/2009,07:40:32,633,-15.801,-17.327,2.421,32.000
08/03/2009,07:40:35,321,-16.272,-17.446,2.413,32.000
08/03/2009,07:40:38,010,-17.092,-17.566,2.404,32.000
08/03/2009,07:40:40,699,-17.809,-17.687,2.413,32.000
08/03/2009,07:40:43,388,-18.429,-17.687,2.404,32.000
08/03/2009,07:40:46,076,-18.429,-17.931,2.404,32.000
08/03/2009,07:40:48,765,-17.566,-17.931,2.396,32.000
08/03/2009,07:40:51,454,-16.272,-18.055,2.388,32.000
08/03/2009,07:40:54,142,-13.997,-18.179,2.388,32.000
08/03/2009,07:40:56,831,-13.453,-18.179,2.380,32.000
08/03/2009,07:40:59,520,-13.669,-18.429,2.380,32.000
08/03/2009,07:41:02,209,-12.378,-18.429,2.372,32.000
08/03/2009,07:41:04,897,-12.922,-18.429,2.372,32.000
08/03/2009,07:41:07,586,-13.669,-18.668,2.364,32.000
08/03/2009,07:41:10,275,-14.445,-18.668,2.364,32.000
08/03/2009,07:41:12,963,-15.344,-18.789,2.356,32.000
08/03/2009,07:41:15,652,-16.035,-18.911,2.356,32.000
08/03/2009,07:41:18,341,-16.512,-18.911,2.347,32.000
08/03/2009,07:41:21,030,-17.209,-19.158,2.347,32.000
08/03/2009,07:41:23,718,-17.092,-19.158,2.339,32.000
08/03/2009,07:41:26,407,-15.231,-19.158,2.339,32.000
08/03/2009,07:41:29,096,-13.887,-19.409,2.339,32.000
08/03/2009,07:41:31,784,-14.219,-19.535,2.331,32.000
08/03/2009,07:41:34,473,-14.673,-19.663,2.331,32.000
08/03/2009,07:41:37,162,-15.231,-19.663,2.323,32.000
08/03/2009,07:41:39,851,-15.801,-19.922,2.315,32.000
08/03/2009,07:41:42,539,-16.745,-20.052,2.315,32.000
08/03/2009,07:41:45,228,-17.327,-20.184,2.307,32.000
08/03/2009,07:41:47,917,-17.446,-20.184,2.307,32.000
08/03/2009,07:41:50,605,-15.801,-20.184,2.299,32.000
08/03/2009,07:41:53,294,-14.789,-20.184,2.299,32.000
08/03/2009,07:41:55,983,-14.219,-20.310,2.290,32.000
08/03/2009,07:41:58,672,-14.108,-20.435,2.290,32.000
08/03/2009,07:42:01,360,-14.445,-20.562,2.290,32.000
08/03/2009,07:42:04,049,-15.120,-20.689,2.282,32.000
08/03/2009,07:42:06,738,-15.918,-20.689,2.274,32.000
08/03/2009,07:42:09,427,-16.745,-20.947,2.274,32.000
08/03/2009,07:42:12,115,-17.566,-20.947,2.274,32.000
08/03/2009,07:42:14,804,-18.305,-20.947,2.266,32.000
08/03/2009,07:42:17,493,-18.668,-21.078,2.266,32.000
08/03/2009,07:42:20,181,-19.158,-21.210,2.266,32.000
08/03/2009,07:42:22,870,-19.409,-21.210,2.258,32.000
08/03/2009,07:42:25,559,-17.931,-21.342,2.258,32.000
08/03/2009,07:42:28,248,-15.801,-21.342,2.250,32.000
08/03/2009,07:42:30,936,-13.997,-21.342,2.250,32.000
08/03/2009,07:42:33,625,-13.241,-21.476,2.242,32.000
08/03/2009,07:42:36,314,-13.453,-21.476,2.242,32.000
08/03/2009,07:42:39,002,-13.887,-21.611,2.242,32.000
08/03/2009,07:42:41,691,-14.445,-21.747,2.242,32.000
08/03/2009,07:42:44,380,-14.673,-21.885,2.233,32.000
08/03/2009,07:42:47,069,-15.344,-22.021,2.233,32.000
08/03/2009,07:42:49,757,-16.035,-22.152,2.225,32.000
08/03/2009,07:42:52,446,-16.745,-22.283,2.225,32.000
08/03/2009,07:42:55,135,-17.566,-22.283,2.217,32.000
08/03/2009,07:42:57,823,-18.179,-22.550,2.217,32.000
08/03/2009,07:43:00,512,-18.668,-22.550,2.217,32.000
08/03/2009,07:43:03,201,-17.931,-22.685,2.209,32.000
08/03/2009,07:43:05,890,-18.055,-22.685,2.209,32.000
08/03/2009,07:43:08,578,-18.668,-22.821,2.209,32.000
08/03/2009,07:43:11,267,-19.409,-22.821,2.201,32.000
08/03/2009,07:43:13,956,-18.429,-23.097,2.201,32.000
08/03/2009,07:43:16,644,-18.179,-23.097,2.201,32.000
08/03/2009,07:43:19,333,-18.429,-23.236,2.193,32.000
08/03/2009,07:43:22,022,-18.668,-23.377,2.193,32.000
08/03/2009,07:43:24,711,-16.860,-23.377,2.193,32.000
08/03/2009,07:43:27,399,-16.860,-23.377,2.184,32.000
08/03/2009,07:43:30,088,-17.327,-23.377,2.184,32.000
08/03/2009,07:43:32,777,-17.566,-23.519,2.176,32.000
08/03/2009,07:43:35,466,-17.209,-23.519,2.176,32.000
08/03/2009,07:43:38,154,-16.035,-23.662,2.168,32.000
08/03/2009,07:43:40,843,-14.219,-23.662,2.168,32.000
08/03/2009,07:43:43,532,-12.272,-23.662,2.160,32.000
08/03/2009,07:43:46,220,-10.306,-23.806,2.152,32.000
08/03/2009,07:43:48,909,-8.913,-23.662,2.144,32.000
08/03/2009,07:43:51,598,-8.617,-23.662,2.144,32.000
08/03/2009,07:43:54,287,-8.617,-23.806,2.144,32.000
08/03/2009,07:43:56,975,-9.214,-23.806,2.136,32.000
08/03/2009,07:43:59,664,-10.407,-23.943,2.136,32.000
08/03/2009,07:44:02,353,-11.645,-23.943,2.127,32.000
08/03/2009,07:44:05,041,-13.031,-23.943,2.127,32.000
08/03/2009,07:44:07,730,-14.108,-24.082,2.119,32.000
08/03/2009,07:44:10,419,-15.344,-24.221,2.111,32.000
08/03/2009,07:44:13,108,-16.272,-24.221,2.103,32.000
08/03/2009,07:44:15,796,-16.745,-24.221,2.103,32.000
08/03/2009,07:44:18,485,-17.687,-24.362,2.095,32.000
08/03/2009,07:44:21,174,-18.548,-24.221,2.095,32.000
08/03/2009,07:44:23,862,-19.409,-24.504,2.087,32.000
08/03/2009,07:44:26,551,-20.435,-24.504,2.079,32.000
08/03/2009,07:44:29,240,-21.078,-24.504,2.079,32.000
08/03/2009,07:44:31,929,-22.021,-24.791,2.070,32.000
08/03/2009,07:44:34,617,-22.821,-24.791,2.062,32.000
08/03/2009,07:44:37,306,-23.662,-24.937,2.054,32.000
08/03/2009,07:44:39,995,-24.504,-25.084,2.054,32.000
08/03/2009,07:44:42,684,-25.233,-25.084,2.046,32.000
08/03/2009,07:44:45,372,-25.970,-25.084,2.046,32.000
08/03/2009,07:44:48,061,-26.717,-25.084,2.038,32.000
08/03/2009,07:44:50,750,-27.342,-25.233,2.030,32.000
08/03/2009,07:44:53,438,-26.265,-25.382,2.030,32.000
08/03/2009,07:44:56,127,-23.943,-25.233,2.021,32.000
08/03/2009,07:44:58,816,-22.021,-25.382,2.013,32.000
08/03/2009,07:45:01,505,-21.078,-25.382,2.005,32.000
08/03/2009,07:45:04,193,-21.611,-25.382,2.005,32.000
08/03/2009,07:45:06,882,-22.416,-25.382,2.005,32.000
08/03/2009,07:45:09,571,-23.097,-25.534,1.997,32.000
08/03/2009,07:45:12,259,-24.082,-25.534,1.989,32.000
08/03/2009,07:45:14,948,-24.937,-25.681,1.989,32.000
08/03/2009,07:45:17,637,-25.825,-25.681,1.981,32.000
08/03/2009,07:45:20,326,-26.414,-25.825,1.981,32.000
08/03/2009,07:45:23,014,-27.183,-25.970,1.973,32.000
08/03/2009,07:45:25,703,-13.135,-22.821,1.801,32.000
08/03/2009,07:45:28,392,-28.425,-25.970,1.964,32.000
08/03/2009,07:45:31,080,-28.911,-26.116,1.956,32.000
08/03/2009,07:45:33,769,-29.399,-26.265,1.964,32.000
08/03/2009,07:45:36,458,-29.077,-26.265,1.948,32.000
08/03/2009,07:45:39,147,-27.026,-26.265,1.948,32.000
08/03/2009,07:45:41,835,-25.382,-26.265,1.948,32.000
08/03/2009,07:45:44,524,-24.082,-26.265,1.940,32.000
08/03/2009,07:45:47,213,-22.821,-26.265,1.932,32.000
08/03/2009,07:45:49,901,-22.821,-26.265,1.924,32.000
08/03/2009,07:45:52,590,-23.097,-26.265,1.924,32.000
08/03/2009,07:45:55,279,-23.662,-26.265,1.924,32.000
08/03/2009,07:45:57,968,-24.504,-26.265,1.924,32.000
08/03/2009,07:46:00,656,-24.937,-26.265,1.916,32.000
08/03/2009,07:46:03,345,-25.681,-26.265,1.916,32.000
08/03/2009,07:46:06,034,-26.116,-26.265,1.907,32.000
08/03/2009,07:46:08,723,-26.565,-26.265,1.907,32.000
08/03/2009,07:46:11,411,-25.084,-26.265,1.907,32.000
08/03/2009,07:46:14,100,-23.097,-26.265,1.891,32.000
08/03/2009,07:46:16,789,-21.210,-26.265,1.899,32.000
08/03/2009,07:46:19,477,-19.663,-26.265,1.891,32.000
08/03/2009,07:46:22,166,-17.687,-26.265,1.883,32.000
08/03/2009,07:46:24,855,-16.512,-26.265,1.883,32.000
08/03/2009,07:46:27,544,-16.860,-26.265,1.883,32.000
08/03/2009,07:46:30,232,-17.446,-26.414,1.883,32.000
08/03/2009,07:46:32,921,-18.305,-26.414,1.875,32.000
08/03/2009,07:46:35,610,-19.158,-26.565,1.875,32.000
08/03/2009,07:46:38,298,-20.184,-26.565,1.867,32.000
08/03/2009,07:46:40,987,-21.078,-26.565,1.867,32.000
08/03/2009,07:46:43,676,-21.476,-26.565,1.859,32.000
08/03/2009,07:46:46,365,-20.184,-26.565,1.859,32.000
08/03/2009,07:46:49,053,-18.055,-26.565,1.859,32.000
08/03/2009,07:46:51,742,-16.153,-26.565,1.850,32.000
08/03/2009,07:46:54,431,-16.035,-26.565,1.850,32.000
08/03/2009,07:46:57,119,-16.512,-26.565,1.850,32.000
08/03/2009,07:46:59,808,-17.092,-26.717,1.842,32.000
08/03/2009,07:47:02,497,-18.055,-26.871,1.834,32.000
08/03/2009,07:47:05,186,-19.034,-26.871,1.834,32.000
08/03/2009,07:47:07,874,-19.792,-27.026,1.826,32.000
08/03/2009,07:47:10,563,-20.435,-27.183,1.834,32.000
08/03/2009,07:47:13,252,-20.435,-27.183,1.826,32.000
08/03/2009,07:47:15,940,-18.668,-27.183,1.818,32.000
08/03/2009,07:47:18,629,-17.092,-27.183,1.818,32.000
08/03/2009,07:47:21,318,-17.209,-27.183,1.810,32.000
08/03/2009,07:47:24,007,-17.931,-27.342,1.810,32.000
08/03/2009,07:47:26,695,-18.548,-27.495,1.801,32.000
08/03/2009,07:47:29,384,-19.409,-27.495,1.810,32.000
08/03/2009,07:47:32,073,-20.184,-27.495,1.801,32.000
08/03/2009,07:47:34,762,-20.947,-27.495,1.801,32.000
08/03/2009,07:47:37,450,-21.747,-27.495,1.801,32.000
08/03/2009,07:47:40,139,-22.152,-27.646,1.793,32.000
08/03/2009,07:47:42,828,-22.550,-27.799,1.785,32.000
08/03/2009,07:47:45,516,-21.476,-27.799,1.785,32.000
08/03/2009,07:47:48,205,-20.818,-27.646,1.785,32.000
08/03/2009,07:47:50,894,-21.210,-27.799,1.777,32.000
08/03/2009,07:47:53,583,-21.476,-27.799,1.777,32.000
08/03/2009,07:47:56,271,-22.021,-27.799,1.769,32.000
08/03/2009,07:47:58,960,-22.550,-27.953,1.769,32.000
08/03/2009,07:48:01,649,-23.377,-28.109,1.769,32.000
08/03/2009,07:48:04,337,-23.806,-28.109,1.769,32.000
08/03/2009,07:48:07,026,-23.662,-28.109,1.761,32.000
08/03/2009,07:48:09,715,-21.885,-28.109,1.761,32.000
08/03/2009,07:48:12,404,-19.792,-28.109,1.761,32.000
08/03/2009,07:48:15,092,-19.409,-28.109,1.753,32.000
08/03/2009,07:48:17,781,-20.184,-28.109,1.744,32.000
08/03/2009,07:48:20,470,-15.457,-16.391,1.590,32.000
08/03/2009,07:48:23,158,-21.747,-28.266,1.736,32.000
08/03/2009,07:48:25,847,-21.747,-28.266,1.728,32.000
08/03/2009,07:48:28,536,-22.416,-28.425,1.728,32.000
08/03/2009,07:48:31,225,-23.236,-28.425,1.720,32.000
08/03/2009,07:48:33,913,-23.662,-28.585,1.712,32.000
08/03/2009,07:48:36,602,-22.416,-28.747,1.704,32.000
08/03/2009,07:48:39,291,-22.821,-28.747,1.704,32.000
08/03/2009,07:48:41,980,-22.550,-28.747,1.696,32.000
08/03/2009,07:48:44,668,-20.562,-28.747,1.696,32.000
08/03/2009,07:48:47,357,-18.179,-28.747,1.687,32.000
08/03/2009,07:48:50,046,-16.512,-28.747,1.679,32.000
08/03/2009,07:48:52,734,-15.231,-28.585,1.679,32.000
08/03/2009,07:48:55,423,-13.346,-28.747,1.679,32.000
08/03/2009,07:48:58,112,-11.442,-28.585,1.671,32.000
08/03/2009,07:49:00,801,-9.610,-28.585,1.671,32.000
08/03/2009,07:49:03,489,-9.610,-28.585,1.671,32.000
08/03/2009,07:49:06,178,-10.204,-28.747,1.663,32.000
08/03/2009,07:49:08,867,-11.030,-28.747,1.663,32.000
08/03/2009,07:49:11,555,-11.748,-28.747,1.655,32.000
08/03/2009,07:49:14,244,-11.240,-28.747,1.655,32.000
08/03/2009,07:49:16,933,-9.513,-28.747,1.655,32.000
08/03/2009,07:49:19,622,-8.039,-28.747,1.655,32.000
08/03/2009,07:49:22,310,-6.528,-28.747,1.655,32.000
08/03/2009,07:49:24,999,-4.975,-28.747,1.647,32.000
08/03/2009,07:49:27,688,-3.300,-28.747,1.647,32.000
08/03/2009,07:49:30,376,-1.774,-28.585,1.647,32.000
08/03/2009,07:49:33,065,-1.603,-28.747,1.647,32.000
08/03/2009,07:49:35,754,-2.619,-28.585,1.638,32.000
08/03/2009,07:49:38,443,-3.651,-28.747,1.638,32.000
08/03/2009,07:49:41,131,-4.706,-28.585,1.630,32.000
08/03/2009,07:49:43,820,-5.807,-28.747,1.630,32.000
08/03/2009,07:49:46,509,-6.900,-28.747,1.622,32.000
08/03/2009,07:49:49,197,-7.665,-16.975,1.492,32.000
08/03/2009,07:49:51,886,-7.090,-28.747,1.622,32.000
08/03/2009,07:49:54,575,-7.851,-28.747,1.622,32.000
08/03/2009,07:49:57,264,-8.617,-28.911,1.614,32.000
08/03/2009,07:49:59,952,-9.513,-29.077,1.614,32.000
08/03/2009,07:50:02,641,-10.613,-29.077,1.606,32.000
08/03/2009,07:50:05,330,-11.442,-29.077,1.598,32.000
08/03/2009,07:50:08,019,-12.378,-29.077,1.598,32.000
08/03/2009,07:50:10,707,-13.453,-29.077,1.590,32.000
08/03/2009,07:50:13,396,-13.777,-29.241,1.590,32.000
08/03/2009,07:50:16,085,-13.997,-29.077,1.581,32.000
08/03/2009,07:50:18,773,-13.135,-29.077,1.573,32.000
08/03/2009,07:50:21,462,-12.060,-29.077,1.573,32.000
08/03/2009,07:50:24,151,-12.060,-29.399,1.565,32.000
08/03/2009,07:50:26,840,-12.812,-29.399,1.557,32.000
08/03/2009,07:50:29,528,-13.997,-29.399,1.557,32.000
08/03/2009,07:50:32,217,-12.812,-29.399,1.549,32.000
08/03/2009,07:50:34,906,-10.925,-29.399,1.549,32.000
08/03/2009,07:50:37,594,-11.240,-29.399,1.541,32.000
08/03/2009,07:50:40,283,-12.272,-29.399,1.533,32.000
08/03/2009,07:50:42,972,-13.561,-29.559,1.533,32.000
08/03/2009,07:50:45,661,-14.789,-29.559,1.524,32.000
08/03/2009,07:50:48,349,-16.035,-29.720,1.524,32.000
08/03/2009,07:50:51,038,-17.209,-29.720,1.516,32.000
08/03/2009,07:50:53,727,-18.429,-29.720,1.516,32.000
08/03/2009,07:50:56,415,-19.535,-29.720,1.508,32.000
08/03/2009,07:50:59,104,-20.052,-29.883,1.508,32.000
08/03/2009,07:51:01,793,-20.689,-30.048,1.500,32.000
08/03/2009,07:51:04,482,-21.476,-30.048,1.500,32.000
08/03/2009,07:51:07,170,-22.550,-30.048,1.484,32.000
08/03/2009,07:51:09,859,-23.377,-30.214,1.492,32.000
08/03/2009,07:51:12,548,-23.943,-30.383,1.484,32.000
08/03/2009,07:51:15,236,-24.504,-30.383,1.484,32.000
08/03/2009,07:51:17,925,-25.233,-30.383,1.475,32.000
08/03/2009,07:51:20,614,-24.937,-30.383,1.475,32.000
08/03/2009,07:51:23,303,-23.662,-30.383,1.467,32.000
08/03/2009,07:51:25,991,-21.747,-30.553,1.467,32.000
08/03/2009,07:51:28,680,-19.158,-30.553,1.459,32.000
08/03/2009,07:51:31,369,-18.429,-30.553,1.459,32.000
08/03/2009,07:51:34,058,-18.911,-30.553,1.459,32.000
08/03/2009,07:51:36,746,-19.663,-30.725,1.459,32.000
08/03/2009,07:51:39,435,-20.435,-30.725,1.451,32.000
08/03/2009,07:51:42,124,-20.562,-30.725,1.451,32.000
08/03/2009,07:51:44,812,-19.034,-30.725,1.451,32.000
08/03/2009,07:51:47,501,-17.209,-30.725,1.451,32.000
08/03/2009,07:51:50,190,-16.512,-30.725,1.443,32.000
08/03/2009,07:51:52,879,-16.860,-30.725,1.443,32.000
08/03/2009,07:51:55,567,-17.209,-30.725,1.435,32.000
08/03/2009,07:51:58,256,-15.918,-30.725,1.443,32.000
08/03/2009,07:52:00,945,-16.512,-30.725,1.435,32.000
08/03/2009,07:52:03,633,-17.209,-30.899,1.435,32.000
08/03/2009,07:52:06,322,-17.809,-30.899,1.435,32.000
08/03/2009,07:52:09,011,-18.429,-31.070,1.427,32.000
08/03/2009,07:52:11,700,-19.158,-31.070,1.427,32.000
08/03/2009,07:52:14,388,-19.922,-31.070,1.427,32.000
08/03/2009,07:52:17,077,-20.689,-31.237,1.418,32.000
08/03/2009,07:52:19,766,-21.342,-31.405,1.418,32.000
08/03/2009,07:52:22,454,-22.152,-31.405,1.418,32.000
08/03/2009,07:52:25,143,-22.685,-31.405,1.410,32.000
08/03/2009,07:52:27,832,-23.097,-31.405,1.410,32.000
08/03/2009,07:52:30,521,-21.885,-31.405,1.410,32.000
08/03/2009,07:52:33,209,-19.409,-31.405,1.402,32.000
08/03/2009,07:52:35,898,-17.092,-31.405,1.402,32.000
08/03/2009,07:52:38,587,-16.272,-31.405,1.402,32.000
08/03/2009,07:52:41,276,-16.512,-31.405,1.394,32.000
08/03/2009,07:52:43,964,-16.745,-31.405,1.394,32.000
08/03/2009,07:52:46,653,-16.272,-31.405,1.394,32.000
08/03/2009,07:52:49,342,-14.445,-31.405,1.394,32.000
08/03/2009,07:52:52,030,-13.561,-31.405,1.386,32.000
08/03/2009,07:52:54,719,-13.777,-31.575,1.386,32.000
08/03/2009,07:52:57,408,-14.559,-31.405,1.386,32.000
08/03/2009,07:53:00,097,-15.231,-31.405,1.386,32.000
08/03/2009,07:53:02,785,-15.801,-31.575,1.378,32.000
08/03/2009,07:53:05,474,-16.512,-31.575,1.378,32.000
08/03/2009,07:53:08,163,-16.975,-31.575,1.378,32.000
08/03/2009,07:53:10,851,-17.446,-31.575,1.378,32.000
08/03/2009,07:53:13,540,-18.179,-31.747,1.370,32.000
08/03/2009,07:53:16,229,-18.911,-31.575,1.370,32.000
08/03/2009,07:53:18,918,-19.663,-31.575,1.361,32.000
08/03/2009,07:53:21,606,-18.548,-31.575,1.361,32.000
08/03/2009,07:53:24,295,-16.975,-31.575,1.361,32.000
08/03/2009,07:53:26,984,-15.801,-31.575,1.353,32.000
08/03/2009,07:53:29,672,-14.445,-31.575,1.345,32.000
08/03/2009,07:53:32,361,-13.561,-31.747,1.345,32.000
08/03/2009,07:53:35,050,-14.332,-31.747,1.337,32.000
08/03/2009,07:53:37,739,-15.571,-31.747,1.337,32.000
08/03/2009,07:53:40,427,-16.745,-31.921,1.329,32.000
08/03/2009,07:53:43,116,-17.931,-31.921,1.321,32.000
08/03/2009,07:53:45,805,-18.911,-31.921,1.321,32.000
08/03/2009,07:53:48,493,-19.922,-32.098,1.321,32.000
08/03/2009,07:53:51,182,-19.922,-32.098,1.313,32.000
08/03/2009,07:53:53,871,-18.668,-31.921,1.313,32.000
08/03/2009,07:53:56,560,-16.272,-31.921,1.304,32.000
08/03/2009,07:53:59,248,-14.445,-31.921,1.304,32.000
08/03/2009,07:54:01,937,-12.272,-31.921,1.304,32.000
08/03/2009,07:54:04,626,-11.341,-31.921,1.296,32.000
08/03/2009,07:54:07,315,-12.166,-31.921,1.296,32.000
08/03/2009,07:54:10,003,-13.135,-31.921,1.296,32.000
08/03/2009,07:54:12,692,-12.486,-31.747,1.288,32.000
08/03/2009,07:54:15,381,-11.748,-16.975,1.198,32.000
08/03/2009,07:54:18,069,-13.346,-31.747,1.280,32.000
08/03/2009,07:54:20,758,-14.108,-31.747,1.280,32.000
08/03/2009,07:54:23,447,-14.789,-31.747,1.280,32.000
08/03/2009,07:54:26,136,-15.344,-31.747,1.272,32.000
08/03/2009,07:54:28,824,-15.801,-31.747,1.280,32.000
08/03/2009,07:54:31,513,-16.512,-31.921,1.272,32.000
08/03/2009,07:54:34,202,-17.209,-31.921,1.272,32.000
08/03/2009,07:54:36,890,-17.931,-31.921,1.272,32.000
08/03/2009,07:54:39,579,-18.429,-31.921,1.264,32.000
08/03/2009,07:54:42,268,-18.911,-31.921,1.264,32.000
